"Name","Path","Source","PackageName"
"MicrosoftWindows.Client.CBS","C:\Windows\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\WebExperienceHostApp.exe","MSStore","MicrosoftWindows.Client.CBS_1000.26100.275.0_x64__cw5n1h2txyewy"
"MicrosoftWindows.Client.CBS","C:\Windows\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\TextInputHost.exe","MSStore","MicrosoftWindows.Client.CBS_1000.26100.275.0_x64__cw5n1h2txyewy"
"MicrosoftWindows.Client.CBS","C:\Windows\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\VisualAssistExe.exe","MSStore","MicrosoftWindows.Client.CBS_1000.26100.275.0_x64__cw5n1h2txyewy"
"MicrosoftWindows.Client.CBS","C:\Windows\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\SoftLandingTask\SoftLandingTask.exe","MSStore","MicrosoftWindows.Client.CBS_1000.26100.275.0_x64__cw5n1h2txyewy"
"MicrosoftWindows.Client.Core","C:\Windows\SystemApps\MicrosoftWindows.Client.Core_cw5n1h2txyewy\LogonWebHostProduct.exe","MSStore","MicrosoftWindows.Client.Core_1000.26100.81.0_x64__cw5n1h2txyewy"
"MicrosoftWindows.Client.Core","C:\Windows\SystemApps\MicrosoftWindows.Client.Core_cw5n1h2txyewy\ScreenClippingHost.exe","MSStore","MicrosoftWindows.Client.Core_1000.26100.81.0_x64__cw5n1h2txyewy"
"MicrosoftWindows.Client.Core","C:\Windows\SystemApps\MicrosoftWindows.Client.Core_cw5n1h2txyewy\SnapLauncherProtocol.exe","MSStore","MicrosoftWindows.Client.Core_1000.26100.81.0_x64__cw5n1h2txyewy"
"MicrosoftWindows.Client.CoreAI","C:\Windows\SystemApps\MicrosoftWindows.Client.CoreAI_cw5n1h2txyewy\ClickToDo.exe","MSStore","MicrosoftWindows.Client.CoreAI_1000.26100.7462.0_x64__cw5n1h2txyewy"
"MicrosoftWindows.Client.CoreAI","C:\Windows\SystemApps\MicrosoftWindows.Client.CoreAI_cw5n1h2txyewy\aicontext.exe","MSStore","MicrosoftWindows.Client.CoreAI_1000.26100.7462.0_x64__cw5n1h2txyewy"
"MicrosoftWindows.Client.OOBE","C:\Windows\SystemApps\MicrosoftWindows.Client.OOBE_cw5n1h2txyewy\OobeHostApp.exe","MSStore","MicrosoftWindows.Client.OOBE_1000.26100.28.0_x64__cw5n1h2txyewy"
"MicrosoftWindows.Client.OOBE","C:\Windows\SystemApps\MicrosoftWindows.Client.OOBE_cw5n1h2txyewy\WindowsOobeAppHost.AOT.exe","MSStore","MicrosoftWindows.Client.OOBE_1000.26100.28.0_x64__cw5n1h2txyewy"
"MicrosoftWindows.Client.WebExperience","C:\Program Files\WindowsApps\MicrosoftWindows.Client.WebExperience_525.31002.150.0_x64__cw5n1h2txyewy\WidgetBoard.exe","MSStore","MicrosoftWindows.Client.WebExperience_525.31002.150.0_x64__cw5n1h2txyewy"
"MicrosoftWindows.Client.WebExperience","C:\Program Files\WindowsApps\MicrosoftWindows.Client.WebExperience_525.31002.150.0_x64__cw5n1h2txyewy\Dashboard\Widgets.exe","MSStore","MicrosoftWindows.Client.WebExperience_525.31002.150.0_x64__cw5n1h2txyewy"
"MicrosoftWindows.WindowsSandbox","C:\Program Files\WindowsApps\MicrosoftWindows.WindowsSandbox_0.5.3.0_x64__cw5n1h2txyewy\wsb.exe","MSStore","MicrosoftWindows.WindowsSandbox_0.5.3.0_x64__cw5n1h2txyewy"
"MicrosoftWindows.WindowsSandbox","C:\Program Files\WindowsApps\MicrosoftWindows.WindowsSandbox_0.5.3.0_x64__cw5n1h2txyewy\WindowsSandboxServer.exe","MSStore","MicrosoftWindows.WindowsSandbox_0.5.3.0_x64__cw5n1h2txyewy"
"MicrosoftWindows.WindowsSandbox","C:\Program Files\WindowsApps\MicrosoftWindows.WindowsSandbox_0.5.3.0_x64__cw5n1h2txyewy\WindowsSandboxRemoteSession.exe","MSStore","MicrosoftWindows.WindowsSandbox_0.5.3.0_x64__cw5n1h2txyewy"
"MSTeams","C:\Program Files\WindowsApps\MSTeams_25306.804.4102.7193_x64__8wekyb3d8bbwe\ms-teams.exe","MSStore","MSTeams_25306.804.4102.7193_x64__8wekyb3d8bbwe"
"MSTeams","C:\Program Files\WindowsApps\MSTeams_25306.804.4102.7193_x64__8wekyb3d8bbwe\ms-teams_modulehost.exe","MSStore","MSTeams_25306.804.4102.7193_x64__8wekyb3d8bbwe"
"MSTeams","C:\Program Files\WindowsApps\MSTeams_25306.804.4102.7193_x64__8wekyb3d8bbwe\msteams_autostarter.exe","MSStore","MSTeams_25306.804.4102.7193_x64__8wekyb3d8bbwe"
"MSTeams","C:\Program Files\WindowsApps\MSTeams_25306.804.4102.7193_x64__8wekyb3d8bbwe\ms-teamsupdate.exe","MSStore","MSTeams_25306.804.4102.7193_x64__8wekyb3d8bbwe"
"NVIDIACorp.NVIDIAControlPanel","C:\Program Files\WindowsApps\NVIDIACorp.NVIDIAControlPanel_8.1.969.0_x64__56jybvy8sckqj\nvcplui.exe","MSStore","NVIDIACorp.NVIDIAControlPanel_8.1.969.0_x64__56jybvy8sckqj"
"PythonSoftwareFoundation.PythonManager","C:\Program Files\WindowsApps\PythonSoftwareFoundation.PythonManager_25.2.240.0_x64__qbz5n2kfra8p0\python.exe","MSStore","PythonSoftwareFoundation.PythonManager_25.2.240.0_x64__qbz5n2kfra8p0"
"PythonSoftwareFoundation.PythonManager","C:\Program Files\WindowsApps\PythonSoftwareFoundation.PythonManager_25.2.240.0_x64__qbz5n2kfra8p0\templates\launcherw-32.exe","MSStore","PythonSoftwareFoundation.PythonManager_25.2.240.0_x64__qbz5n2kfra8p0"
"PythonSoftwareFoundation.PythonManager","C:\Program Files\WindowsApps\PythonSoftwareFoundation.PythonManager_25.2.240.0_x64__qbz5n2kfra8p0\py-manager.exe","MSStore","PythonSoftwareFoundation.PythonManager_25.2.240.0_x64__qbz5n2kfra8p0"
"Raycast.Raycast","C:\Program Files\WindowsApps\Raycast.Raycast_0.39.1.0_x64__qypenmj9wpt2a\Raycast\backend\node.exe","MSStore","Raycast.Raycast_0.39.1.0_x64__qypenmj9wpt2a"
"Raycast.Raycast","C:\Program Files\WindowsApps\Raycast.Raycast_0.39.1.0_x64__qypenmj9wpt2a\Raycast\ntfs-scanner.exe","MSStore","Raycast.Raycast_0.39.1.0_x64__qypenmj9wpt2a"
"Raycast.Raycast","C:\Program Files\WindowsApps\Raycast.Raycast_0.39.1.0_x64__qypenmj9wpt2a\Raycast\Raycast.exe","MSStore","Raycast.Raycast_0.39.1.0_x64__qypenmj9wpt2a"
"SAMSUNGELECTRONICSCO.LTD.GalaxyBuds","C:\Program Files\WindowsApps\SAMSUNGELECTRONICSCO.LTD.GalaxyBuds_6.8.7.0_x64__3c1yjt4zspk6g\QuickControls\QuickControls.exe","MSStore","SAMSUNGELECTRONICSCO.LTD.GalaxyBuds_6.8.7.0_x64__3c1yjt4zspk6g"
"SpotifyAB.SpotifyMusic","C:\Program Files\WindowsApps\SpotifyAB.SpotifyMusic_1.278.418.0_x64__zpdnekdrzrea0\XboxGameBarSpotify.exe","MSStore","SpotifyAB.SpotifyMusic_1.278.418.0_x64__zpdnekdrzrea0"
"SpotifyAB.SpotifyMusic","C:\Program Files\WindowsApps\SpotifyAB.SpotifyMusic_1.278.418.0_x64__zpdnekdrzrea0\SpotifyLauncher.exe","MSStore","SpotifyAB.SpotifyMusic_1.278.418.0_x64__zpdnekdrzrea0"
"SpotifyAB.SpotifyMusic","C:\Program Files\WindowsApps\SpotifyAB.SpotifyMusic_1.278.418.0_x64__zpdnekdrzrea0\crashpad_handler.exe","MSStore","SpotifyAB.SpotifyMusic_1.278.418.0_x64__zpdnekdrzrea0"
"SpotifyAB.SpotifyMusic","C:\Program Files\WindowsApps\SpotifyAB.SpotifyMusic_1.278.418.0_x64__zpdnekdrzrea0\SpotifyStartupTask.exe","MSStore","SpotifyAB.SpotifyMusic_1.278.418.0_x64__zpdnekdrzrea0"
"SpotifyAB.SpotifyMusic","C:\Program Files\WindowsApps\SpotifyAB.SpotifyMusic_1.278.418.0_x64__zpdnekdrzrea0\SpotifyWidgetProvider.exe","MSStore","SpotifyAB.SpotifyMusic_1.278.418.0_x64__zpdnekdrzrea0"
"Windows.CBSPreview","C:\Windows\SystemApps\Windows.CBSPreview_cw5n1h2txyewy\CameraBarcodeScannerPreview.exe","MSStore","Windows.CBSPreview_10.0.19580.1000_neutral_neutral_cw5n1h2txyewy"
"windows.immersivecontrolpanel","C:\Windows\ImmersiveControlPanel\SystemSettings.exe","MSStore","windows.immersivecontrolpanel_10.0.8.1000_neutral_neutral_cw5n1h2txyewy"
"Windows.PrintDialog","C:\Windows\SystemApps\Windows.PrintDialog_cw5n1h2txyewy\PrintDialog.exe","MSStore","Windows.PrintDialog_6.2.3.0_neutral_neutral_cw5n1h2txyewy"
"64Gram Desktop","C:\Users\froggy\AppData\Roaming\64Gram Desktop\Telegram.exe","Registry",
"64Gram Desktop","C:\Users\froggy\AppData\Roaming\64Gram Desktop\unins000.exe","Registry",
"64Gram Desktop","C:\Users\froggy\AppData\Roaming\64Gram Desktop\Updater.exe","Registry",
"AB Download Manager","C:\Users\froggy\AppData\Local\ABDownloadManager\ABDownloadManager.exe","Registry",
"AMD Chipset Software","C:\Program Files (x86)\AMD\Chipset_Software\QT_Dependencies\Setup.exe","Registry",
"AMD Encoder for OBS Studio version 2.6.0.0","C:\Users\froggy\{pf}\obs-studio\unins000.exe","Registry",
"AMD Ryzen Master SDK","C:\Program Files\AMD\RyzenMasterSDK\AMDRyzenMasterCLI\bin-prebuilt\AMDRyzenMasterCLI.exe","Registry",
"APK Installer","C:\Program Files (x86)\APK Installer Classic\APKInstaller.exe","Registry",
"APK Installer","C:\Program Files (x86)\APK Installer Classic\ADB\adb.exe","Registry",
"APK Installer","C:\Program Files (x86)\APK Installer Classic\tool\aapt.exe","Registry",
"APK Installer 0.1.4","C:\ProgramData\Package Cache\{7961de2b-5158-44df-b2ac-57fd602949d0}\APKInstaller.Installer_neutral.exe","Registry",
"BabylonJS Editor 4.7.0","C:\Users\froggy\AppData\Local\Programs\BabylonJS Editor\BabylonJS Editor.exe","Registry",
"Biome","C:\Users\froggy\AppData\Local\Microsoft\WinGet\Packages\BiomeJS.Biome_Microsoft.Winget.Source_8wekyb3d8bbwe\biome.exe","Registry",
"Blender","C:\Program Files\Blender Foundation\Blender 5.0\blender.exe","Registry",
"Blender","C:\Program Files\Blender Foundation\Blender 5.0\blender-launcher.exe","Registry",
"Burp Suite Community Edition 2025.10.7","C:\Program Files\BurpSuiteCommunity\jre\bin\jaccessinspector.exe","Registry",
"Burp Suite Community Edition 2025.10.7","C:\Program Files\BurpSuiteCommunity\jre\bin\jaccesswalker.exe","Registry",
"Burp Suite Community Edition 2025.10.7","C:\Program Files\BurpSuiteCommunity\jre\bin\jabswitch.exe","Registry",
"Burp Suite Community Edition 2025.10.7","C:\Program Files\BurpSuiteCommunity\jre\bin\java.exe","Registry",
"Burp Suite Community Edition 2025.10.7","C:\Program Files\BurpSuiteCommunity\jre\bin\javac.exe","Registry",
"Burp Suite Community Edition 2025.10.7","C:\Program Files\BurpSuiteCommunity\uninstall.exe","Registry",
"Burp Suite Community Edition 2025.10.7","C:\Program Files\BurpSuiteCommunity\jre\bin\jrunscript.exe","Registry",
"Burp Suite Community Edition 2025.10.7","C:\Program Files\BurpSuiteCommunity\jre\bin\rmiregistry.exe","Registry",
"Burp Suite Community Edition 2025.10.7","C:\Program Files\BurpSuiteCommunity\jre\bin\jdb.exe","Registry",
"Burp Suite Community Edition 2025.10.7","C:\Program Files\BurpSuiteCommunity\jre\bin\ktab.exe","Registry",
"Burp Suite Community Edition 2025.10.7","C:\Program Files\BurpSuiteCommunity\burpbrowser\143.0.7499.41\elevation_service.exe","Registry",
"Burp Suite Community Edition 2025.10.7","C:\Program Files\BurpSuiteCommunity\jre\bin\klist.exe","Registry",
"Burp Suite Community Edition 2025.10.7","C:\Program Files\BurpSuiteCommunity\burpbrowser\143.0.7499.41\elevated_tracing_service.exe","Registry",
"Burp Suite Community Edition 2025.10.7","C:\Program Files\BurpSuiteCommunity\burpbrowser\143.0.7499.41\chrome_pwa_launcher.exe","Registry",
"Burp Suite Community Edition 2025.10.7","C:\Program Files\BurpSuiteCommunity\burpbrowser\143.0.7499.41\chrome_proxy.exe","Registry",
"Burp Suite Community Edition 2025.10.7","C:\Program Files\BurpSuiteCommunity\.install4j\i4jdel.exe","Registry",
"Burp Suite Community Edition 2025.10.7","C:\Program Files\BurpSuiteCommunity\jre\bin\kinit.exe","Registry",
"Burp Suite Community Edition 2025.10.7","C:\Program Files\BurpSuiteCommunity\jre\bin\keytool.exe","Registry",
"Burp Suite Community Edition 2025.10.7","C:\Program Files\BurpSuiteCommunity\jre\bin\serialver.exe","Registry",
"Burp Suite Community Edition 2025.10.7","C:\Program Files\BurpSuiteCommunity\.install4j\bgupdater.exe","Registry",
"Burp Suite Community Edition 2025.10.7","C:\Program Files\BurpSuiteCommunity\BurpSuiteCommunity.exe","Registry",
"Burp Suite Community Edition 2025.10.7","C:\Program Files\BurpSuiteCommunity\burpbrowser\143.0.7499.41\notification_helper.exe","Registry",
"Burp Suite Community Edition 2025.11.4","C:\Users\froggy\AppData\Local\Programs\BurpSuiteCommunity\burpbrowser\143.0.7499.41\notification_helper.exe","Registry",
"Burp Suite Community Edition 2025.11.4","C:\Users\froggy\AppData\Local\Programs\BurpSuiteCommunity\jre\bin\jdb.exe","Registry",
"Burp Suite Community Edition 2025.11.4","C:\Users\froggy\AppData\Local\Programs\BurpSuiteCommunity\.install4j\bgupdater.exe","Registry",
"Burp Suite Community Edition 2025.11.4","C:\Users\froggy\AppData\Local\Programs\BurpSuiteCommunity\jre\bin\javac.exe","Registry",
"Burp Suite Community Edition 2025.11.4","C:\Users\froggy\AppData\Local\Programs\BurpSuiteCommunity\jre\bin\jaccessinspector.exe","Registry",
"Burp Suite Community Edition 2025.11.4","C:\Users\froggy\AppData\Local\Programs\BurpSuiteCommunity\jre\bin\jrunscript.exe","Registry",
"Burp Suite Community Edition 2025.11.4","C:\Users\froggy\AppData\Local\Programs\BurpSuiteCommunity\burpbrowser\143.0.7499.41\elevation_service.exe","Registry",
"Burp Suite Community Edition 2025.11.4","C:\Users\froggy\AppData\Local\Programs\BurpSuiteCommunity\burpbrowser\143.0.7499.41\elevated_tracing_service.exe","Registry",
"Burp Suite Community Edition 2025.11.4","C:\Users\froggy\AppData\Local\Programs\BurpSuiteCommunity\burpbrowser\143.0.7499.41\chrome_proxy.exe","Registry",
"CapCut","C:\Users\froggy\AppData\Local\CapCut\Apps\uninst.exe","Registry",
"ChromeDriver","C:\Users\froggy\AppData\Local\Microsoft\WinGet\Packages\Chromium.ChromeDriver_Microsoft.Winget.Source_8wekyb3d8bbwe\chromedriver-win64\chromedriver.exe","Registry",
"clangd","C:\Users\froggy\AppData\Local\Microsoft\WinGet\Packages\LLVM.clangd_Microsoft.Winget.Source_8wekyb3d8bbwe\clangd_21.1.0\bin\clangd.exe","Registry",
"ClangFormat","C:\Users\froggy\AppData\Local\Microsoft\WinGet\Packages\LLVM.ClangFormat_Microsoft.Winget.Source_8wekyb3d8bbwe\clang-format.exe","Registry",
"Clink v1.9.5","C:\Program Files (x86)\clink\clink_x64.exe","Registry",
"Clink v1.9.5","C:\Program Files (x86)\clink\clink_x86.exe","Registry",
"Clink v1.9.5","C:\Program Files (x86)\clink\clink_uninstall_1.9.5.ee6b4f.exe","Registry",
"CMake","C:\Program Files\CMake\bin\cmake.exe","Registry",
"CMake","C:\Program Files\CMake\bin\cmcldeps.exe","Registry",
"CMake","C:\Program Files\CMake\bin\ctest.exe","Registry",
"CMake","C:\Program Files\CMake\bin\cpack.exe","Registry",
"CMake","C:\Program Files\CMake\bin\cmake-gui.exe","Registry",
"ComfyUI 0.6.0","C:\Users\froggy\AppData\Local\Programs\ComfyUI\ComfyUI.exe","Registry",
"ctadvisor","C:\Program Files\NVIDIA GPU Computing Toolkit\CUDA\v13.0\bin\fatbinary.exe","Registry",
"CUDA CCCL","C:\Program Files\NVIDIA GPU Computing Toolkit\CUDA\v13.0\bin\cudafe++.exe","Registry",
"cuobjdump","C:\Program Files\NVIDIA GPU Computing Toolkit\CUDA\v13.0\bin\nvprune.exe","Registry",
"CUPTI","C:\Program Files\NVIDIA GPU Computing Toolkit\CUDA\v13.0\bin\bin2c.exe","Registry",
"cURL","C:\Users\froggy\AppData\Local\Microsoft\WinGet\Packages\cURL.cURL_Microsoft.Winget.Source_8wekyb3d8bbwe\curl-8.17.0_4-win64-mingw\bin\trurl.exe","Registry",
"cURL","C:\Users\froggy\AppData\Local\Microsoft\WinGet\Packages\cURL.cURL_Microsoft.Winget.Source_8wekyb3d8bbwe\curl-8.17.0_4-win64-mingw\bin\curl.exe","Registry",
"CUSPARSE Development","C:\Program Files\NVIDIA GPU Computing Toolkit\CUDA\v13.0\bin\nvcc.exe","Registry",
"CUSPARSE Runtime","C:\Program Files\NVIDIA GPU Computing Toolkit\CUDA\v13.0\bin\nvdisasm.exe","Registry",
"DBeaver 25.3.0 (current user)","C:\Users\froggy\AppData\Local\DBeaver\dbeaver.exe","Registry",
"Disassembler","C:\Program Files\NVIDIA GPU Computing Toolkit\CUDA\v13.0\bin\ctadvisor.exe","Registry",
"Discord","C:\Users\froggy\AppData\Local\Discord\app-1.0.9188\Discord.exe","Registry",
"Discord","C:\Users\froggy\AppData\Local\Discord\Update.exe","Registry",
"Discord","C:\Users\froggy\AppData\Local\Discord\app-1.0.9218\Discord.exe","Registry",
"DLSS Swapper","C:\Program Files\DLSS Swapper\createdump.exe","Registry",
"DLSS Swapper","C:\Program Files\DLSS Swapper\DLSS Swapper.exe","Registry",
"DLSS Swapper","C:\Program Files\DLSS Swapper\RestartAgent.exe","Registry",
"DLSS Swapper","C:\Program Files\DLSS Swapper\uninstall.exe","Registry",
"DLSS Updater","C:\Users\froggy\AppData\Local\Microsoft\WinGet\Packages\Recol.DLSSUpdater_Microsoft.Winget.Source_8wekyb3d8bbwe\DLSS_Updater.exe","Registry",
"Docker Desktop","C:\Program Files\Docker\Docker\resources\cli-plugins\docker-pass.exe","Registry",
"Docker Desktop","C:\Program Files\Docker\Docker\resources\cli-plugins\docker-debug.exe","Registry",
"Docker Desktop","C:\Program Files\Docker\Docker\resources\cli-plugins\docker-compose.exe","Registry",
"Docker Desktop","C:\Program Files\Docker\Docker\resources\cli-plugins\docker-buildx.exe","Registry",
"Docker Desktop","C:\Program Files\Docker\Docker\resources\bin\hub-tool.exe","Registry",
"Docker Desktop","C:\Program Files\Docker\Docker\resources\bin\kubectl.exe","Registry",
"Docker Desktop","C:\Program Files\Docker\Docker\resources\docker-sandboxd.exe","Registry",
"Docker Desktop","C:\Program Files\Docker\Docker\resources\bin\extension-admin.exe","Registry",
"Docker Desktop","C:\Program Files\Docker\Docker\resources\bin\docker.exe","Registry",
"Docker Desktop","C:\Program Files\Docker\Docker\resources\bin\docker-credential-wincred.exe","Registry",
"Docker Desktop","C:\Program Files\Docker\Docker\resources\cli-plugins\docker-ai.exe","Registry",
"Docker Desktop","C:\Program Files\Docker\Docker\resources\Docker desktop.exe","Registry",
"Docker Desktop","C:\Program Files\Docker\Docker\resources\com.docker.build.exe","Registry",
"Docker Desktop","C:\Program Files\Docker\Docker\resources\com.docker.diagnose.exe","Registry",
"Docker Desktop","C:\Program Files\Docker\Docker\resources\cli-plugins\docker-offload.exe","Registry",
"Docker Desktop","C:\Program Files\Docker\Docker\resources\com.docker.backend.exe","Registry",
"Docker Desktop","C:\Program Files\Docker\Docker\resources\cli-plugins\docker-desktop.exe","Registry",
"Docker Desktop","C:\Program Files\Docker\Docker\resources\cli-plugins\docker-extension.exe","Registry",
"Docker Desktop","C:\Program Files\Docker\Docker\resources\com.docker.admin.exe","Registry",
"Docker Desktop","C:\Program Files\Docker\Docker\resources\cli-plugins\docker-init.exe","Registry",
"Docker Desktop","C:\Program Files\Docker\Docker\resources\cli-plugins\docker-mcp.exe","Registry",
"Docker Desktop","C:\Program Files\Docker\Docker\resources\cli-plugins\docker-model.exe","Registry",
"Docker Desktop","C:\Program Files\Docker\Docker\resources\cli-plugins\docker-scout.exe","Registry",
"Docker Desktop","C:\Program Files\Docker\Docker\resources\cli-plugins\docker-sbom.exe","Registry",
"Docker Desktop","C:\Program Files\Docker\Docker\resources\cli-plugins\docker-sandbox.exe","Registry",
"Docker Desktop","C:\Program Files\Docker\Docker\resources\bin\docker-credential-ecr-login.exe","Registry",
"Docker Desktop","C:\Program Files\Docker\Docker\resources\com.docker.vmm.exe","Registry",
"Docker Desktop","C:\Program Files\Docker\Docker\resources\bin\docker-credential-desktop.exe","Registry",
"Docker Desktop","C:\Program Files\Docker\Docker\resources\dockerd.exe","Registry",
"Docker Desktop","C:\Program Files\Docker\Docker\resources\bin\cagent.exe","Registry",
"Docker Desktop","C:\Program Files\Docker\Docker\resources\bin\docker-compose.exe","Registry",
"Docker Desktop","C:\Program Files\Docker\Docker\courgette64.exe","Registry",
"Docker Desktop","C:\Program Files\Docker\Docker\DockerCli.exe","Registry",
"Docker Desktop","C:\Program Files\Docker\Docker\frontend\Docker Desktop.exe","Registry",
"Docker Desktop","C:\Program Files\Docker\Docker\Docker Desktop.exe","Registry",
"Docker Desktop","C:\Program Files\Docker\Docker\Docker Desktop Installer.exe","Registry",
"Docker Desktop","C:\Program Files\Docker\Docker\InstallerCli.exe","Registry",
"doxygen 1.15.0","C:\Program Files\doxygen\system\unins000.exe","Registry",
"doxygen 1.15.0","C:\Program Files\doxygen\bin\doxywizard.exe","Registry",
"doxygen 1.15.0","C:\Program Files\doxygen\bin\doxysearch.cgi.exe","Registry",
"doxygen 1.15.0","C:\Program Files\doxygen\bin\doxyindexer.exe","Registry",
"doxygen 1.15.0","C:\Program Files\doxygen\bin\doxygen.exe","Registry",
"draw.io 29.0.3","C:\Program Files\draw.io\draw.io.exe","Registry",
"dupeGuru 4.3.1","C:\Users\froggy\AppData\Local\Programs\Hardcoded Software\dupeGuru\Uninstall.exe","Registry",
"Electron","C:\Users\froggy\AppData\Local\Microsoft\WinGet\Packages\OpenJS.Electron.37_Microsoft.Winget.Source_8wekyb3d8bbwe\electron.exe","Registry",
"Electron Fiddle","C:\Users\froggy\AppData\Local\electron-fiddle\app-0.37.3\electron-fiddle.exe","Registry",
"Electron Fiddle","C:\Users\froggy\AppData\Local\electron-fiddle\app-0.37.3\squirrel.exe","Registry",
"Electron Fiddle","C:\Users\froggy\AppData\Local\electron-fiddle\electron-fiddle.exe","Registry",
"Electron Fiddle","C:\Users\froggy\AppData\Local\electron-fiddle\Update.exe","Registry",
"Epic Games Launcher","C:\Program Files (x86)\Epic Games\Epic Online Services\EpicOnlineServicesUIHelper.exe","Registry",
"Epic Games Launcher","C:\Program Files (x86)\Epic Games\Epic Online Services\service\EpicOnlineServicesHost.exe","Registry",
"Epic Games Launcher","C:\Program Files (x86)\Epic Games\DirectXRedist\DXSETUP.exe","Registry",
"Epic Games Launcher","C:\Program Files (x86)\Epic Games\Epic Online Services\EpicOnlineServicesUserHelper.exe","Registry",
"Epic Games Launcher","C:\Program Files (x86)\Epic Games\Epic Online Services\EpicOnlineServicesInstallHelper.exe","Registry",
"EverythingToolbar 2.1.0.0","C:\Program Files\EverythingToolbar\EverythingToolbar.Launcher.exe","Registry",
"EverythingToolbar 2.1.0.0","C:\Program Files\EverythingToolbar\unins000.exe","Registry",
"FAgram version 1.1.8","C:\Users\froggy\AppData\Local\Programs\FAgramDesktop\FAgram.exe","Registry",
"FFmpeg","C:\Users\froggy\AppData\Local\Microsoft\WinGet\Packages\Gyan.FFmpeg_Microsoft.Winget.Source_8wekyb3d8bbwe\ffmpeg-8.0.1-full_build\bin\ffprobe.exe","Registry",
"FFmpeg","C:\Users\froggy\AppData\Local\Microsoft\WinGet\Packages\Gyan.FFmpeg_Microsoft.Winget.Source_8wekyb3d8bbwe\ffmpeg-8.0.1-full_build\bin\ffplay.exe","Registry",
"FFmpeg for yt-dlp","C:\Users\froggy\AppData\Local\Microsoft\WinGet\Packages\yt-dlp.FFmpeg_Microsoft.Winget.Source_8wekyb3d8bbwe\ffmpeg-N-121938-g2456a39581-win64-gpl\bin\ffplay.exe","Registry",
"FFmpeg for yt-dlp","C:\Users\froggy\AppData\Local\Microsoft\WinGet\Packages\yt-dlp.FFmpeg_Microsoft.Winget.Source_8wekyb3d8bbwe\ffmpeg-N-121938-g2456a39581-win64-gpl\bin\ffmpeg.exe","Registry",
"FileOptimizer","C:\Program Files\FileOptimizer\FileOptimizer64.exe","Registry",
"Firebase CLI Tools","C:\Users\froggy\AppData\Local\Microsoft\WinGet\Packages\Google.FirebaseCLI_Microsoft.Winget.Source_8wekyb3d8bbwe\firebase.exe","Registry",
"Fluent Reader 1.1.4","C:\Program Files\Fluent Reader\Fluent Reader.exe","Registry",
"Free Download Manager","C:\Program Files\Softdeluxe\Free Download Manager\fdm5rhwin.exe","Registry",
"Free Download Manager","C:\Program Files\Softdeluxe\Free Download Manager\wenativehost.exe","Registry",
"Free Download Manager","C:\Program Files\Softdeluxe\Free Download Manager\unins000.exe","Registry",
"Free Download Manager","C:\Program Files\Softdeluxe\Free Download Manager\crashreporter.exe","Registry",
"Free Download Manager","C:\Program Files\Softdeluxe\Free Download Manager\ffmpeg.exe","Registry",
"Free Download Manager","C:\Program Files\Softdeluxe\Free Download Manager\fdm.exe","Registry",
"Free Download Manager","C:\Program Files\Softdeluxe\Free Download Manager\importwizard.exe","Registry",
"Game Server Watcher","C:\Users\froggy\AppData\Local\Microsoft\WinGet\Packages\lxndr.gswatcher_Microsoft.Winget.Source_8wekyb3d8bbwe\bin\gdbus.exe","Registry",
"Game Server Watcher","C:\Users\froggy\AppData\Local\Microsoft\WinGet\Packages\lxndr.gswatcher_Microsoft.Winget.Source_8wekyb3d8bbwe\bin\gswatcher.exe","Registry",
"Geeks3D FurMark 1.39.2.0","C:\Program Files (x86)\Geeks3D\Benchmarks\FurMark\cpuburner.exe","Registry",
"Geeks3D FurMark 1.39.2.0","C:\Program Files (x86)\Geeks3D\Benchmarks\FurMark\FurMark.exe","Registry",
"Geeks3D FurMark 1.39.2.0","C:\Program Files (x86)\Geeks3D\Benchmarks\FurMark\gpushark.exe","Registry",
"Geeks3D FurMark 1.39.2.0","C:\Program Files (x86)\Geeks3D\Benchmarks\FurMark\gpuz.exe","Registry",
"Geeks3D FurMark 1.39.2.0","C:\Program Files (x86)\Geeks3D\Benchmarks\FurMark\unins000.exe","Registry",
"Geeks3D FurMark 2.9.0.0 x64 (64-bit)","C:\Program Files\Geeks3D\FurMark2_x64\gpushark\gpushark_x64.exe","Registry",
"Geeks3D FurMark 2.9.0.0 x64 (64-bit)","C:\Program Files\Geeks3D\FurMark2_x64\_fm2-gui.exe","Registry",
"Geeks3D FurMark 2.9.0.0 x64 (64-bit)","C:\Program Files\Geeks3D\FurMark2_x64\cpuburner\cpuburner.exe","Registry",
"Geeks3D FurMark 2.9.0.0 x64 (64-bit)","C:\Program Files\Geeks3D\FurMark2_x64\FurMark_GUI.exe","Registry",
"Geeks3D FurMark 2.9.0.0 x64 (64-bit)","C:\Program Files\Geeks3D\FurMark2_x64\furmark.exe","Registry",
"Geeks3D FurMark 2.9.0.0 x64 (64-bit)","C:\Program Files\Geeks3D\FurMark2_x64\gpuz\gpuz.exe","Registry",
"Geeks3D FurMark 2.9.0.0 x64 (64-bit)","C:\Program Files\Geeks3D\FurMark2_x64\unins000.exe","Registry",
"Git","C:\Program Files\Git\usr\bin\hostid.exe","Registry",
